book,chapter,verse,word,strongs_ref,order
2_peter,2,13,to,,390
2_peter,2,13,riot,G5172,391
2_peter,2,13,in,G1722,393
2_peter,2,13,the day,,394
2_peter,2,13,time.,G2250,395
2_peter,2,13,Spots,G4696,397
2_peter,2,13,they are,,398
2_peter,2,13,and,G2532,399
2_peter,2,13,"blemishes,",G3470,401
2_peter,2,13,sporting,,402
2_peter,2,13,themselves,G1792,403
2_peter,2,13,with,G1722,405
2_peter,2,13,their,,406
2_peter,2,13,own,G846,407
2_peter,2,13,deceivings,G539,409
2_peter,2,13,while they,,410
2_peter,2,13,feast,G4910,411
2_peter,2,13,with,,412
2_peter,2,13,you;,G5213,413
2_peter,2,14,Having,G2192,416
2_peter,2,14,eyes,G3788,418
2_peter,2,14,full,G3324,420
2_peter,2,14,of,,421
2_peter,2,14,"adultery,",G3428,422
2_peter,2,14,and,G2532,424
2_peter,2,14,that cannot cease,,425
2_peter,2,14,from,G180,426
2_peter,2,14,sin;,G266,428
2_peter,2,14,beguiling,G1185,430
2_peter,2,14,unstable,G793,432
2_peter,2,14,souls:,G5590,434
2_peter,2,14,an,,435
2_peter,2,14,heart,G2588,436
2_peter,2,14,they,,437
2_peter,2,14,have,G2192,438
2_peter,2,14,exercised,G1128,440
2_peter,2,14,with covetous,,441
2_peter,2,14,practices;,G4124,442
2_peter,2,14,cursed,G2671,444
2_peter,2,14,children:,G5043,446
2_peter,2,15,Which have,,448
2_peter,2,15,forsaken,G2641,449
2_peter,2,15,the,,450
2_peter,2,15,right,G2117,451
2_peter,2,15,"way,",G3598,453
2_peter,2,15,and are gone,,454
2_peter,2,15,astray,G4105,455
2_peter,2,15,",",,456
2_peter,2,15,following,G1811,457
2_peter,2,15,the,,458
2_peter,2,15,way,G3598,459
2_peter,2,15,of,,460
2_peter,2,15,Balaam,G903,461
2_peter,2,15,the son of,,462
2_peter,2,15,"Bosor,",G1007,463
2_peter,2,15,who,G3739,465
2_peter,2,15,loved,G25,467
2_peter,2,15,the,,468
2_peter,2,15,wages,G3408,469
2_peter,2,15,of,,470
2_peter,2,15,unrighteousness;,G93,471
2_peter,2,16,But,G1161,474
2_peter,2,16,was,G2192,476
2_peter,2,16,rebuked,G1649,478
2_peter,2,16,for,,479
2_peter,2,16,his,G2398,480
2_peter,2,16,iniquity:,G3892,482
2_peter,2,16,the,,483
2_peter,2,16,dumb,G880,484
2_peter,2,16,ass,G5268,486
2_peter,2,16,speaking,G5350,488
2_peter,2,16,with,G1722,490
2_peter,2,16,man's,G444,492
2_peter,2,16,voice,G5456,494
2_peter,2,16,forbad,G2967,496
2_peter,2,16,the,,497
2_peter,2,16,madness,G3913,498
2_peter,2,16,of the,,499
2_peter,2,16,prophet.,G4396,500
2_peter,2,17,These,G3778,503
2_peter,2,17,are,G1526,505
